businessZones,city,companyFullName,companyShortName,companySize,createTime,district,education,industryField,industryLables,jobNature,positionId,workYear,salary,description
,杭州,杭州恩牛网络技术有限公司,51信用卡管家,500-2000人,2018-08-24 10:28:42,西湖区,本科,"金融,数据服务",[],全职,5020999,1-3年,14k-18k,"职位描述：

一、岗位描述
1、负责信用卡产品、运营、销售等模块的数据需求产出和数据分析，为产品方案、运营决策、用户营销、渠道推广等提供决策支持和优化方向； 
2、建立自动化数据报表体系、分析模型等，搭建数据面的业务跟踪和异常监控体系；并结合业务层面解析数据波动，洞察业务动作； 
3、具备主动思考的习惯，与业务团队协作配合，基于内外部数据，完成对具体业务场景的专题研究，并与业务团队共同形成可落地的优化建议； 
4、快速响应上级分析需求，快速定位和分析问题，给出分析结论。
二、岗位要求
1、本科及以上学历，理工科专业。对信用卡或互联网金融领域的数据分析有一年以上的相关工作经验，有志于在互联网金融领域长期发展； 
2、对业务和数据高度敏感，能够第一时间主动发现数据异常，并及时感知数据背后的业务原理，与业务团队配合共同解决问题； 
3、具备突出的逻辑思维能力和良好沟通的意识，主动与需求方确认需求的具体含义和明确口径，理解业务方的根本诉求，并能够为数据需求提出优化建议。 
4、要求精通SQL 、Excel，具有自动化数据报表经验；熟悉Hadoop/Hive，掌握 SAS/R/Python等分析工具者优先。"
,杭州,浙江执御信息技术有限公司,浙江执御信息技术有限公司,2000人以上,2018-08-06 09:42:48,拱墅区,本科,"移动互联网,数据服务","['电商', 'SPSS']",全职,4072038,3-5年,15k-30k,"职位描述：

【岗位职责】 1、深入理解业务战略和方向，与业务一起构建数据体系、日常报表并推动数据产品化，完善日常数据监控体系，监控和洞察业务问题； 2、深入理解业务运作，利用多种分析方法和手段，分析用户、订单等，发现业务问题与机会，并能给出有效的行动建议，辅助业务决策； 3、与业务部门紧密合作，实施数据分析的结果并跟踪其效果； 4、为初级数据分析师提供业务和数据分析的系统指导。
  【岗位要求】 1、本科及以上学历，统计学、电子商务、计算机等相关专业； 2、2年及以上相关工作经验，有APP运营分析经验优先； 3、熟练掌握Excel、SQL、PPT及至少一种常用数据分析工具（SPSS/SAS/R/Python等）； 4、熟悉数据分析&数据建模常用理论和方法； 5、对数据敏感，逻辑思维能力强；
6、工作认真严谨，良好的沟通能力、团队精神及抗压能力。"
"['小河', '和睦', '湖墅南路']",杭州,杭州迪火科技有限公司,二维火,500-2000人,2018-08-24 09:50:13,拱墅区,本科,"移动互联网 ,O2O",[],全职,1463363,1-3年,10k-20k,"职位描述：

岗位职责
1、数据分析建模
2、根据业务场景设计和优化数据仓库任职要求：1、精通SQL，有良好的SQL调优经验熟悉数据仓库的建模理论
2、有使用MYSQL，HIVE等类型数据库经验
3、熟悉linux
4、有hadoop，hive等分布式计算平台使用经验者优先

加分项：• 在GitHub或其他平台上有过开源项目 • 有个人技术博客，公开发布过技术文章、论文等• 喜爱运动• DOTA & LOL我们将能提供： • 宽松的办公环境• 五险一金是必须的• 极具潜力的期权数• 灵活的考勤方式• 足够多的水果和零食• 免费的咖啡和茶• 每年不少于一次旅游• 充分的学习机会（培训与分享）• 餐补+年休假• 报销所有职业书籍你要能扛得住： • 做为创业公司，加班是必然的，但是会有调休• 边做业务边改进架构的压力• 业务快速增长下，能力也要快速提升"
"['长河', '长河']",杭州,网易（杭州）有限公司,网易,2000人以上,2018-08-07 14:40:35,滨江区,本科,"电子商务,移动互联网","['电商', '大数据']",全职,3245257,5-10年,15k-30k,"职位描述：

1、网易集团数据资产的数据梳理、加工、应用的方案策划者；2、理解业务和用户需求、各环节下用户产生的数据，做深度运营分析、挖掘用户行为特征等；3、通过数据分析手段，描述业务特征，结合市场行业状况，发现业务瓶颈并给出行动建议，以推动业务成长；4、建立用户画像、用户标签，为个性化推荐提供支持。
岗位要求
1、3年以上电商数据分析/挖掘/数据产品相关工作经验；2、产品和用户角度思维、熟悉从用户需求到产品方案的整个思考模式，有独特见解； 3、具备大数据的处理能力，掌握hive、hadoop、SQL等相关数据提取工具，熟练操作数据分析工具； 4、良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据分析和建模的经验； 5、具备良好的沟通能力和团队精神，有独立开展分析研究并对业务产生重大影响的项目经验。"
['西兴'],杭州,杭州磅礴科技有限公司,慢慢买,50-150人,2018-08-24 09:31:16,滨江区,本科,电子商务,"['电商', '大数据', 'SPSS']",全职,4194276,3-5年,10k-15k,"职位描述：

职位亮点
快乐双休，地铁附近，五险一金,期权激励，电脑补贴，餐贴，全勤奖，工龄奖，定期旅游，完善福利，团建丰富，晋升空间，免费茶点，节庆礼品

岗位职责：
1、深入分析诊断各类产品相关的问题，从产品设计、用户体验、产品增长等方面，提出优化策略和建议；2、和团队共同探索用户洞察，综合运用定性、定量的多种研究方法，深刻理解用户；与团队内其他成员共同设计数据分析平台，建立数据分析的流程，规范和方法；3、研究用户不断变化的诉求，研究行业同类产品的数据，分析研究用户的喜爱相关性，输出用户需求分析和满足用户需求的方向和方法；4、进行数据挖掘与数据建模，建立有效的客户、产品的分析模型，为产品设计、运营方案和市场推广等做有效的评估，输出有价值的指导及建议5、对业务部门进行数据需求支持，挖掘分析主题，开展数据分析工作，基于数据分析成果，为管理层和业务部门提供商业策略分析和业务优化建议，持续改进6、结合自有和第三方数据分析平台，搭建数据看板等内容，定期输出数据分析报告

职位要求：
1、本科以上学历，3年以上电商数据统计分析、数据挖掘等相关工作经验2、熟悉数据建模知识、数据挖掘理论，掌握数据分析体系方法；熟悉数据产品的设计、开发流程和客户的数据分析场景，对数据分析思路开阔，对数据敏感；3、精通Excel，掌握Python、R、SAS、SPSS等任一数据分析工具；熟悉SQL脚本编写；熟悉Growing io等第三发数据分析平台4、自我驱动，快速学习能力，有创业精神，抗压能力强
5、分析公司用户行为，善于归纳、跟踪用户行为，进行数据分析和挖掘价值。有用户行为数据分析经验者经验者优先；
6、具备良好的沟通能力和团队精神和强大的执行力。"
['仓前'],杭州,杭州亦闲信息科技有限公司,杭州亦闲信息,50-150人,2018-08-24 14:04:37,余杭区,本科,教育,"['移动互联网', '教育']",全职,5018549,1-3年,4k-8k,"职位描述：

1、负责公司互联网教育大数据产品的数据构建工作；2、根据项目计划，完成部门分配的数据编写录入及逻辑处理工作；3、对已完成的项目模板进行修正，总结问题并统计归类； 4、产品后台的数据统计分析和客户的数据库方面对接；5、基于大数据服务应用，为用户提供咨询服务，响应用户问题并跟踪处理。岗位要求： 1、具有深刻的逻辑思维能力； 2、具备对人工智能行业市场的判断和分析能力 ;3、良好的用户服务意识；4、有责任心、能吃苦耐劳，有较强的团队协作意识和抗压能力；5、大学本科毕业以上，计算机类、教育类专业，优秀应届毕业生优先。"
,杭州,浙江圣奥家具制造有限公司,圣奥集团,2000人以上,2018-08-13 17:13:18,江干区,不限,其他,[],全职,4026676,3-5年,10k-15k,"职位描述：

工作职责：
1.负责集团各信息化系统数据分析报表需求对接，并制定解决方案；
2.负责集团各信息化系统数据分析报表开发、测试、培训及持续优化管理工作；
3.领导交办的其他工作事项。

任职资格：
1.本科及以上学历，BI相关岗位2年以上工作经验；
2.熟练掌握一种BI产品，包括但不限于帆软/Tableau/Qlikview/OBIEE/Cognos/BO/Quicksight/MSTR等；
3.熟练掌握SQL语言，熟悉一种数据库，包括但不限于Oracle/Sql Server/MySql等;
4.熟悉ERP系统（鼎捷易拓/用友NC/SAP/Oracle EBS等）者优先；
5.有数据仓库建模设计和ETL开发经验者优先；
6.具备较强的团队意识、沟通能力和学习能力；"
,杭州,厦门美图之家科技有限公司,美图公司,2000人以上,2018-08-09 18:42:52,西湖区,本科,"移动互联网,硬件",['电商'],全职,4467825,3-5年,12k-20k,"职位描述：

岗位职责：
1、构建全面的，准确的，能反应业务特征的整体指标体系，并基于业务监控指标体系，及时发现与定位业务问题。
2、通过专题分析，对业务问题进行深入分析，为公司运营决策，产品方向，销售策略提供数据支持.
3、沉淀分析思路与框架；能将数据转化为业务建议，推动数据价值落地。
4、支持业务部门需求，完成部门内部交付的数据分析任务；
 
任职要求：
1、本科及以上学历，2年以上工作经验，统计学、计算机等相关专业优先；
2、有一定的创新能力，在以往的数据分析、挖掘等工作中有自己独特的见解；
3、具有较强的逻辑思维能力、数据洞察能力和沟通协调能力，拥有强烈的责任心和团队合作精神；
4、具有探索精神，从数据中发现价值用以支持决策；
5、拥有电商行业背景、或财务、品类管理背景优先。"
,杭州,杭州布诗科技有限公司,布诗科技,150-500人,2018-08-16 15:09:09,江干区,大专,电子商务,"['电商', '物流']",全职,4711562,1-3年,4k-7k,"职位描述：

岗位职责：
1、各渠道销售数据统计，分析；；
2、一般贸易库存数据分析，库存预警及方案跟进；
3、每月各品牌销售预估订单逻辑把控，确保库存合理性；
4、货品库存风险把控； 
5、产品成本，物流成本等费用控制与分析； 
6、供应链部门财务对账单统计和对账；
7、跨境贸易和国内贸易采购流程、订单处理和货品跟进
任职要求：
1、熟练使用office办公软件，电脑等基本操作；
2、需要较严谨的思维逻辑能力、较强的数据分析能力；
3、对电商运营模式有所了解；
4、有相关工作经验或者应届毕业生皆可，自身学习能力和可培养能力强；
5、有志于长期从事电商行业；
6、性格开朗稳定、积极主动、有较强的团队合作精神与沟通能力，较强的抗压能力；"
,杭州,杭州安恒信息技术股份有限公司,安恒信息,500-2000人,2018-08-24 15:47:35,滨江区,本科,"信息安全 ,数据服务",[],全职,4883586,3-5年,10k-20k,"职位描述：

岗位职责：
1.深入了解电信反欺诈和网络反欺诈等业务需求，通过统计分析、数据建模等多种方法，分析和挖掘出电信诈骗份子；
2.承担大数据分析工作中的需求分析、数据梳理、基于大数据系统进行ETL规则设计，数据指标生成和筛选、应用数据开发等相关工作。
任职要求：
1.本科及以上学历，计算机信息类、数学统计学专业背景；
2.较好的HIVE数据库使用及开发调优能力、SQL能力，并对Hadoop、Hbase体系有所了解；
3.较好的Python数据处理与分析计算能力，并具有至少一年可以证明的实际编写经验；
4.具有Spark搭建及API开发（Python、Java）经验的优先;
5.具有电信反欺诈、金融反欺诈类项目经验优先;
6.有良好的沟通能力，抗压能力，对大数据处理和分析技术有强烈热情。"
['近江'],杭州,华东宁波医药有限公司,华东宁波,150-500人,2018-08-02 11:42:31,江干区,大专,医疗健康,[],全职,4770661,1-3年,3k-4k,"职位描述：

1、负责商品相关数据统计及分析，常规报表的数据更新；2、负责日常商品库存预警及监控，定期发起返单及制定回货计划；3、负责常规数据分析报告及临时性、项目性数据分析报告；4、领导安排的其他工作。"
"['文三路', '古荡', '高新文教区']",杭州,杭州微易信息科技有限公司,保险师 · 微易信息科技,150-500人,2018-08-03 17:17:18,西湖区,本科,"移动互联网,金融",[],全职,4910227,3-5年,13k-25k,"职位描述：

职位详情
1.根据业务需求，建立和完善数据指标体系和数据报表体系，及时准确监控运营状况，并能从数据出发给业务部门提出相应的优化建议
 
2.通过专题分析，对业务问题进行深入分析，利用多种分析方法和手段，分析用户、产品及营销等方面，发现业务的问题并提供有价值的解决方案
 
3.与相关团队协作进行数据建模工作，推动业务部门的数据化运营
 
 
任职要求
1.熟练使用hive编程语言，熟悉SQL
2.数学、统计、计算机等相关专业本科（或以上学历），互联网公司3年以上数据分析工作经验
3.良好的沟通表达和组织协调能力，有较强的逻辑性和商业敏感度
4.熟悉至少一种 Python/R /SAS数据挖掘与建模语言"
['庆春路'],杭州,杭银消费金融股份有限公司,杭银消费,150-500人,2018-08-22 10:28:42,下城区,本科,金融,[],全职,4908074,5-10年,15k-20k,"职位描述：

岗位职责
1.负责催收数据的清洗、整合，从数据角度提出优化建议点
2.负责深度挖掘其他有利于提高催收回收率的数据
3.根据数据需求单提取符合要求的数据并进行高级分析
4.负责各类数据的整理、汇总和分析处理工作
5.负责各类数据及报表的备份工作，做好归档保管
6.做好信息数据的保密工作，同时保证数据传输的及时性
7.完成领导交办的其他工作
任职资格
1.全日制本科及以上学历，数学、统计、金融计算机等理工类专业；
2.精通各类Office办公软件，至少会使用SQL、SAS、AC、CESS等数据库管理工具中的一种；
3.有较强的逻辑分析能力、数据敏感性，工作严谨，认真负责；
4.拥有良好的沟通协调能力，对内对外做好上传下达。
5.有银行信用卡、互联网金融公司数据处理岗工作经验优先，熟悉催收数据优先。"
"['西溪', '西湖', '古荡']",杭州,口碑（杭州）信息技术有限公司,阿里口碑,2000人以上,2018-08-09 16:38:52,西湖区,本科,"移动互联网,O2O","['大数据', 'SPSS']",全职,4404421,3-5年,25k-50k,"职位描述：

1. 充分理解业务线的政策方向和战略调整，为业务线提供决策性的数据支持，定期产出行业研究、经营分析、用户研究、竞争对手等分析报告以及专项性分析报告（如营销活动效果评估），帮助业务发现问题和捕捉商机。
2. 支持口碑业务线的发展，能及时准确地为业务线提供有洞察力的数据分析结论和策略建议，能够为业务线的实施提供有价值的数据支持。
3. 熟悉BI数据方案体系，建立合理的业务数据监控体系，赋能业务团队快速获得数据。

职位要求：
1、计算机、统计、数学、信息技术等专业本科及以上学历；
2、互联网相关数据分析工作经历、知名咨询公司工作经历、餐饮行业、快销行业数据分析经验优先；
3.具备大数据的处理能力，掌握hive、SQL等相关数据提取工具，熟练操作excel、SAS/SPSS、PPT等工具；
4.良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据分析、挖掘、清洗和建模的经验；
5.熟练独立编写商业数据分析报告，及时发现和分析其中隐含的变化和问题，具备良好的商业敏感度和创新意识，快速识别商业问题和机会；
6.高情商、具备良好的抗压能力、沟通能力和团队协作精神，有独立开展分析研究项目经验。"
['仓前'],杭州,同盾科技有限公司,同盾科技,500-2000人,2018-08-21 09:41:18,余杭区,本科,"信息安全,数据服务",['基金'],全职,4437441,1-3年,10k-20k,"职位描述：

岗位职责
协助完成资产证券化产品结构设计，模型构建及产品创新；负责部分项目资产评估工作，包含资产端现金流测算，预评级；协助完成资金端压力测试模型，收益率测算，再投资等模型构建；

任职条件
重点本科以上学历，有一定的金融基础，一年以上工作经验金融，数学，统计等相关专业有一定的编程经验和模型开发经验，熟悉python，R等语言逻辑思维和学习能力强，对业务问题能够有自己独立的见解"
,杭州,杭州洋驼网络科技有限公司,海拍客,500-2000人,2018-08-24 11:06:03,西湖区,本科,电子商务,"['大数据', '会计']",全职,3017970,1-3年,5k-8k,"职位描述：

职位描述：
1.负责各业务部门经营业绩数据的汇总和整理，并按时编制各种管理报表
2.贯彻执行企业各项财务分析制度和各种财务分析计划 
3.负责汇总、统计、整理企业的财务数据，为财务分析提供各种数据支持
4.对企业财务报表和各类财务指标进行初步分析，确定影响指标完成情况的因素，并提出改进建议
5.妥善保存各部门的财务、业务数据，为各业务部门经营业绩考核提供财务数据支持
6.负责对多种数据源进行深度诊断性组合分析、挖掘、深度分析和建模
7.对企业财务分析文件、资料进行及时整理和归档
8.完成上级交办的其他工作事项

职位要求
1.财务、会计、统计专业大专及以上学历，具有全面的财务专业知识
2.2年以上财务分析相关工作经验，较强的数据分析能力、清晰的思维逻辑和创新意识，能熟练操作excel表格
3.良好的组织、协调、项目推动和沟通能力
4.乐观、自信，抗压力强
5.有ERP实操经验的优先，有互联网从业经验的优先"
"['三墩', '三墩']",杭州,浙江执御信息技术有限公司,浙江执御信息技术有限公司,2000人以上,2018-08-06 09:42:49,拱墅区,不限,"移动互联网,数据服务",[],全职,3333115,3-5年,10k-20k,"职位描述：

1、负责运营团队管理数据整理工作；2、负责kpi核心指标体系持续跟踪工作，相关项目的数据分析需求，跨部门沟通并推进上线；3、通过数据发现运营环节中的各种问题，薄弱环节和漏洞，提出改善和优化方案，并督导优化方案的执行；4、深入理解业务战略和方向，与业务一起构建数据体系、日常报表并推动数据产品化，协助运营质量管理体系完善。要求：
1、统计学、经济学、计算机相关专业，本科及以上学历，2年以上数据分析相关工作经验；2、对数据非常敏感，具备良好的逻辑思维能力、组织沟通能力和团队精神，勇于承担责任；3、熟练使用ppt，visio等office软件，精通excel高级功能（如数据透视表，函数等）；4、精通sql语言，熟悉sas、spss、r、clementine等统计分析软件者优先；5、互联网电商行业背景优先。"
['古荡'],杭州,支付宝(杭州)信息技术有限公司,蚂蚁金服集团,2000人以上,2018-08-09 17:53:59,西湖区,本科,"金融,移动互联网","['金融', '算法', '数据挖掘']",全职,4638681,不限,30K-50K,"职位描述：

岗位描述：负责建立全面风险管理系统建设，包含全面风险识别模型、全局风险监测、风险评估、风险处置设计与研发。有效的全面风险管理体系能够帮助将集团的整体风险控制在可接受的范围以内，和降低不良事件对集团的负面影响。全面风险管理平台基于集团的海量数据和对集团产品、 业务、流程、和风险的深刻认知， 全天候对各种风险（包括不限于欺诈、信用、操作、合规、市场、流动性、技术、信息安全，及其他新兴风险）进行分析识别、实时监控和预警，为公司的业务发展保驾护航。 

职位要求：
 1、 具备数据分析相关、风险建模、风险识别算法相关的工作经验者; 
2、熟悉大数据相关技术和技能，能从架构上打通应用平台、数据平台及算法平台，结合数据和算法打造创新的金融风险平台；有相关数据和算法能力、熟悉Python\R语言者优先。
3、 业务敏感度高，有很强的学习能力、系统性思考能力、沟通能力，和解决问题的能力；"
['宁围'],杭州,上海安能聚创供应链管理有限公司,上海安能聚创供应链管理有限公司,2000人以上,2018-08-23 09:32:31,萧山区,本科,其他,['物流'],全职,4363373,不限,5k-7k,"职位描述：

职位月薪：4600-6800元
工作地点：杭州
发布日期：最新
工作性质：全职
工作经验：不限
最低学历：本科
招聘人数：2人
职位类别：物流专员/助理
职位描述

需求岗位的主要工作内容   
1、基于公司战略规划，研究并制定公司绩效考核方案2、搭建目标拆解模型，制定经营序列考核指标目标值3、输出公司月度绩效考核结果，4、搭建经营状况分析析模型，定期输出分析报告5、开展数据文化培训
   职位级别：1-2级（助理-主管级别） 

候选人的特殊要求   
1、office技能熟练，函数使用熟练2、具有数据统计，数据分析，绩效管理经验3、擅长跨部门沟通，具有优秀的解决问题的能力
很高兴安能与您在此相遇，通过此平台，您可以先投递简历，之后我们可以进行更深入的了解，若“情投意合”，希望可以在安能一起进步。
    关于安能：
    官网：www.ane56.com
    安能成立于2010年，是中国增长最快速的综合型物流集团。安能以“准时，安全，服务，经济”的理念，提供遍布全国的快递，零担快运，整车物流服务。
    截止目前，配送网络已覆盖全国98%GDP区域。已在全国建立200多个分拨中心，拥有30000名员工，杭州总部员工1300多人，25000多家认证加盟商和合作伙伴，运输车线达4000余条，服务于全国所有省市、1000多个市县（区）。规模遥遥领先于竞争对手，已稳居中国零担快运货量行业前列。


1、入职即缴纳五险一金；2、管理和专业双通道发展，每年4月、10月对优秀人员进行晋升和调薪；3、公司为员工提供各种培训机会，根据员工的岗位类别，组织各种业务、工作、能力提升等相关内部培训与户外拓展；4、入职即可享受“萤火虫计划”（公司为员工及直系亲属提供类似大病医保的补助）；5、节假日精美礼品，定期举办集体生日等；6、公司经理及以上都可以享受公司股权以及大额的年终奖（3到5个月工资）；7、公司为经理级及以上人员提供结婚贺礼，生育补贴等。

面试地址及路线：
杭州市萧山区钱江世纪城民和路近皓月路口---大象国际中心A座29楼
附近地铁站：盈丰路站（二号线）；公交站点：盈丰站、地铁盈丰站、民和路奔竞大道口、奔竞大道市心路口。
工作地址：
杭州市萧山区钱江世纪城民和路--大象国际中心A座29楼

①本岗位为公司直接招聘，请放心投递简历！

【安能欢迎老员工通过返聘回家！】"
['长河'],杭州,杭州宸帆电子商务有限责任公司,宸帆电商,500-2000人,2018-08-17 10:40:20,滨江区,大专,"电子商务,文化娱乐",[],全职,4372332,3-5年,15k-30k,"职位描述：

岗位职责：
1：深刻理解业务，设计合适的数据分析方案；
2：梳理业务分析维度和指标，设计合适的分析图表，并跟踪其落地实现；
3：从业务及数据中挖掘有价值的分析。
任职要求：
1：3年以上BI数据分析相关工作经验；
2：对数据分析有深刻的理解，能结合业务和数据提出有深度的分析方案；
3：逻辑清晰，思维缜密，沟通能力强；
4：有带领BI分析团队/BI项目团队经验者优先；
5：责任心强，做事积极主动。"
['仓前'],杭州,杭州深知科技有限公司,深知科技,15-50人,2018-08-23 15:45:48,余杭区,本科,数据服务,"['金融', '数据挖掘']",全职,4000487,1-3年,15k-20k,"职位描述：

岗位职责： 
1.对部门及公司决策提供数据支持；参与各业务部门的重点项目，负责从数据的角度给出决策建议；
2.数据提炼、分析、归纳用户属性、行为等信息，完成分析结果；
3.处理用户海量数据，挖掘用户行为特征，为产品、运营提供参考依据；
4.针对具体业务问题，研究影响用户的潜在因素，进行数据分析验证并提出改善举措；
5.能实现业务所需的数据分析的应用系统开发。
 
任职条件：
1.本科或以上学位；数学、统计学、计算机、金融或相关专业；1年以上互联网数据分析工作经验；
2.熟悉多种数据源深度诊断性组合分析、挖掘和建模、数理统计、数据分析、数据挖掘以及常用算法；
3.熟悉SQL语言，熟练操作Excel，熟练使用1种以上数据分析和挖掘工具（如SPSS/Clementine、SAS/EM、R/Python等）； 
4.商业感觉敏锐，对数据敏感，能快速理解业务，能主动寻找业务各环节中数据分析的应用机会； 
5.良好的逻辑分析、文字表达及沟通推进能力，能独立完成专题分析及跟进落地； 
6.良好的学习与抗压能力，能自我驱动，有强烈的责任感。"
['仓前'],杭州,北京伊电园网络科技有限公司,小电,500-2000人,2018-07-31 16:53:46,余杭区,大专,"移动互联网,硬件","['电商', '本地生活']",全职,3750681,5-10年,10k-15k,"职位描述：

岗位描述：
 基于数据给到业务决策和建议。
能力要求：
1）基于业务基础上有较强的数据分析、挖掘能力；
2）有较强的运营能力，有5年以上电商及O2O运营经验；
2）逻辑能力强，沟通能力强，对业务有深入的了解。"
['长河'],杭州,网易（杭州）有限公司,网易,2000人以上,2018-08-22 18:10:43,滨江区,本科,"电子商务,移动互联网",[],全职,4908462,3-5年,25k-40k,"职位描述：

职位描述：
1、支持业务部门需求，完成部门内部交付的数据分析和挖掘任务；2、对业务问题进行深入分析，能对关键分析思路进行产品化；3、推动业务部门的数据化运营并对日常数据进行汇总。

资格要求：
1、本科及以上学历，数学、统计学、计算机专业优先；2、3年以上互联网数据分析经验，具备统计业务背景，大量数据处理经验，对用户分析、运营分析有深刻见解；3、有一定的创新能力，在以往的数据分析、挖掘等工作中有自己独特的见解；4、具有较强的逻辑思维能力、数据洞察能力和沟通协调能力，拥有强烈的责任心和团队合作精神；5、具有探索精神，从数据中发现价值用以支持决策；6、熟练掌握数据分析工具和技术，比如SQL、R、SPSS、Excel、SAS等；7、熟练掌握统计学方法，较强数学逻辑，对数据有较强敏感度。"
"['火车东站', '秋涛北路']",杭州,杭州原型文化传媒有限公司,原型文化,少于15人,2018-08-02 18:08:49,江干区,不限,"广告营销,文化娱乐","['广告营销', '大数据']",兼职,4833454,不限,15k-30k,"职位描述：

岗位描述：
1、了解网站/APP 的商业需求和目标，挖掘客户需求，制定完善的数据监测方案；
2、能部署和实施 Google Analytics 等网站监测工具，并维护其运行，持续采集在线数据；
3、负责网站/APP 和广告监测工具的埋点，并维护其运行，持续采集在线数据；
4、熟悉常用数据工具，能够对数据进行提取、整合、清洗，为后期数据分析及数据挖掘提 供准确、完整的数据源。
 
 
任职要求:
1、拥有 Google Analytics 等网站监测工具的部署实施经验；
2、有主流网站分析工具如 Google Analytics、Omniture、百度统计等， 或广告分析工具如 DoubleClick、秒针、AdMaster 等使用经验者优先考虑；
3、了解数据营销、数据分析、数据应用相关业务逻辑和技术体系为佳
 
工作经验：
应聘需提供部署 Google Analytics 项目实施案例资料，相关项目工作手册。"
,杭州,杭州悠可化妆品有限公司,杭州悠可,500-2000人,2018-08-20 09:24:04,江干区,本科,电子商务,[],全职,4457423,1年以下,5k-8k,"职位描述：

职责描述：
1、根据业务部门提供数据挖掘和报表支持
2、支持业务部门的问题分析及财务对账
3、支持业务优化的系统开发及维护工作
 
职位要求：
1、计算机及相关专业本科及以上学历，有1年以上工作经验
2、熟悉MySQL、MS SQL、PostgreSQl等数据库，熟练掌握SQL语言
3、熟悉PHP、.Net等开发语言并熟练掌握一门开发语言
4、有较强的业务理解及分析能力，能够独立的根据业务需求完成相关功能开发及报表制作
5、积极主动，有较强的责任心，沟通能力强，有较强的团体合作精神"
['仓前'],杭州,成都睿码科技有限责任公司,Remark Holdings,150-500人,2018-08-24 13:09:54,余杭区,本科,"移动互联网,数据服务","['电商', '大数据']",全职,4691359,5-10年,10k-20k,"职位描述：

岗位职责：
1.     开发电商/零售市场（线上，线下）客户分析所需的高质量模型（宝库获取新客户，保持现有客户）a)      对基础数据的清洗和管理，建立模型框架，实施模型建设；利用模型对用户的信用进行评分，并根据评分结果输出业务决策；b)     利用数据建立其他业务模型，通过模型的判断和计算，对用户行为作出准确的预判，应用于零售业务的风险管理模块2.     执行高质量的分析和可视化以支持业务部门3.     负责开发的零售行业模型/数据产品的端到端所有权，其中包括:a)      支持和协助模型实施，与部署团队或IT部门合作b)     实施后协助模型测试c)      执行A / B测试并演示其性能d)     监测优化模型性能及其对业务的影响4.     研究和开发新的方法论以反映行业和业务的变化性质5.     确定利用数据集以实现更广泛业务功能的新方法6.     确定并协助潜在的新数据领域或新的数据收集方法7.     研究，测试和识别新的工具和方法，以利用数据实现最佳业务成果8.     对模型审查和重新校准
任职要求：
1.     本科及以上学历，数学、应用数学、金融数学、统计学、人工智能相关专业优先2.     2-5年的互联网市场（零售/电商）调研数据分析经验，精通数据建模、数据分析、信息挖掘等，具有多个大中型项目的实践经验3.     具备敏锐的数据分析能力、优秀的市场洞察力、快速的学习能力、突出的抗压能力4.     有很好的统计分析和机器学习的知识基础5.     对于互联网市场（零售/电商）业务熟悉者优先6.     期望有开发推荐模型系统的经验（不是必须 ）7.     有R/python, SQL, Excel 技巧"
,杭州,杭州览众数据科技有限公司,览众数据,50-150人,2018-08-17 18:03:35,滨江区,本科,"电子商务,数据服务","['大数据', '数据仓库']",全职,4340816,应届毕业生,2k-3k,"职位描述：

岗位职责：
1、参与客户需求调研，熟悉业务逻辑及数据源表结构等；
2、对源数据全量或增量进行抽取、清洗、转换、加载；
3、配置环境及安装数据库，搭建目标数据仓库，进行维度建模；
4、按照数据分析模型或可视化需求，编写存储过程对数据进行加工汇总等；
5、数据处理、数据计算性能调优；
6、负责大数据架构设计，参与大数据平台产品研发；
7、负责解决疑难技术问题、人员培训及新技术跟踪；

任职要求：
1、熟练编写存储过程及性能调优，熟悉Linux/centos系统环境；
2、精通Postgresql或Greenplum，有集群经验；
3、精通Kettle、DataStage、Informatica、DTS、OWB等一种或多种数据集成工具，有ETL开发经验；
4、精通数据仓库模型，能够熟练进行事实表、维度表、汇总表的建模，具备大型数据仓库开发实际经验；
5、了解结构化数据与非结构化数据处理方法；
6、熟悉异构数据库间的增量获取方式和数据同步方式；
7、具备良好的沟通能力，做事认真、仔细，具有团队协作能力；
8、愿意分享和承担责任，抗压能力强，接受出差安排。
加分项：
1、有分布式存储/实时计算开发经验者优先；
2、熟悉PostgreSQL、Greenplum集群经验者优先；
3、有海量数据处理经验者优先；"
,杭州,道富信息科技浙江有限公司,美国道富,2000人以上,2018-08-26 11:40:52,西湖区,本科,金融,"['互联网金融', '银行', '算法']",实习,5020713,不限,3k-4k,"职位描述：

职位内容：金融项目的WEB端开发。 职位要求：（1）统计、数学、计算机、金融硕士以上学历;（2）英语书面良好，口语良好，能用英语描述工作经历和项目经历；（3）熟悉多种机器学习算法，并具备良好的模型调优能力， 熟悉分布式计算相关技术;（4）熟悉Scala/Java/Python语言编程，对数据结构和算法设计有较为深刻的理解;（5）具有良好的逻辑思维能力和数据敏感度;优秀的分析和解决问题的能力，对挑战性问题充满激情;（6）具备良好的团队合作精神，较强的沟通能力;"
